품종,지역,측정 날짜,평균 당도,씨앗,산도,당산비,과일 갯수,평균 너비,장폭비,무게,평균 무게,색상,질감,껍질 두께,평균 씨앗 수,내부색상,내부색상,,과즙 무게,과즙 비율,평균길이,길이,너비,줄리안 날짜,대목,수령,당도1,당도2,산도1,산도2,평균 산도 측정
OKITSU WASE,Riverside,2007-10-01,8.8,,1.29,6.82,10,7.92,0.82,1994.2,199.42,11.5,2,44,1.3,BRIGHT ORANGE,2,,912.3,45.75,6.49,64.9,79.2,274,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2007-10-01,9.8,,1.08,9.04,10,6.94,0.78,1260.2,126.02,11.5,2,38,0.9,BRIGHT ORANGE,2,,570.2,45.25,5.38,53.8,69.4,274,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1998-10-01,10.3,,1.13,9.14,10,4.58,0.89,440.9,44.09,5,3,31,1.4,BRIGHT ORANGE,2,,171.9,38.99,4.09,40.9,45.8,274,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1998-10-01,10.6,,1.12,9.46,10,4.75,0.85,466.4,46.64,5,2,24,0.7,BRIGHT ORANGE,2,,198.2,42.5,4.05,40.5,47.5,274,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2006-10-02,13.8,,1.89,7.3,10,5.59,0.93,867.7,86.77,4,2,30,0,LT.-BR. OR,2,,409.1,47.15,5.18,51.8,55.9,275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2006-10-02,13.3,,1.49,8.91,10,4.91,0.92,552.9,55.29,3.8,2.2,22,1,MEDIUM ORANGE,3,,247.6,44.78,4.54,45.4,49.1,275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1996-10-01,9.2,,1.08,8.51,10,5.46,0.73,620.9,62.09,5.5,2,21,0.1,BRIGHT ORANGE,2,,302.6,48.74,3.96,39.6,54.6,275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2006-10-02,11.8,,1.08,10.97,10,6.12,0.73,860.8,86.08,5.5,2,20,0,BRIGHT ORANGE,2,,389.4,45.24,4.48,44.8,61.2,275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2006-10-02,12.3,,1.11,11.05,10,4.67,0.9,473.3,47.33,5,2.5,30,0.8,BRIGHT ORANGE,2,,212.6,44.92,4.22,42.2,46.7,275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1996-10-01,9.6,,0.84,11.37,10,4.94,0.9,559.4,55.94,4.5,2.5,29,0.1,BRIGHT ORANGE,2,,280.8,50.2,4.46,44.6,49.4,275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1997-10-03,6.6,,0.83,7.93,10,4.82,0.91,544.3,54.43,4.2,2,20,0.3,MEDIUM ORANGE,3,,274.2,50.38,4.38,43.8,48.2,276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1996-10-02,8.7,,0.96,9.04,10,5.8,0.78,805.4,80.54,4.48,1.8,29,0.1,BRIGHT ORANGE,2,,390.4,48.47,4.52,45.2,58,276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1996-10-02,7.8,,0.75,10.39,10,6.08,0.81,943.6,94.36,4.23,1.8,30,0.2,BRIGHT ORANGE,2,,453.8,48.09,4.9,49,60.8,276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1997-10-03,7.8,,0.7,11.07,5,6.86,0.98,798.8,159.76,4,4,23,0.6,MEDIUM ORANGE,3,,295.5,36.99,6.7,33.5,34.3,276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2005-10-03,13.2,,1.13,11.73,10,4.67,0.9,473.3,47.33,5,2.5,30,0.8,BRIGHT ORANGE,2,,212.6,44.92,4.22,42.2,46.7,276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2005-10-03,13.5,,1.11,12.16,10,4.94,0.9,559.4,55.94,4.5,2.5,29,0.1,BRIGHT ORANGE,2,,280.8,50.2,4.46,44.6,49.4,276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2005-10-04,8.9,,1.23,7.29,10,6.33,0.77,1004.4,100.44,11,3,31,0,BRIGHT ORANGE,2,,488.2,48.61,4.88,48.8,63.3,277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2005-10-04,8.9,,1.01,8.83,10,5.64,0.98,1256.9,125.69,11,3,41,1,BRIGHT ORANGE,2,,557.2,44.33,5.53,55.3,56.4,277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Coachella,1998-10-05,8.6,,0.46,13.11,10,4.32,0.87,378.9,37.89,4,1.5,25,0.9,LT. OR./ BR. OR.,2,,152.8,40.33,3.74,37.4,43.2,278,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2005-10-06,12.5,,1.59,7.84,10,6.15,0.91,1162,116.2,4.5,2.2,29,0.7,BRIGHT ORANGE,2,,592.1,50.96,5.6,56,61.5,279,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2005-10-06,13.5,,1.6,8.41,10,5.78,0.9,907.8,90.78,4.3,2.2,27,0.2,BRIGHT ORANGE,2,,473,52.1,5.19,51.9,57.8,279,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1999-10-07,10.7,,1.6,6.7,10,6.45,0.79,1146,114.6,11,3,29,0,BRIGHT ORANGE,2,,604,52.71,5.1,51,64.5,280,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1999-10-07,10.2,,1.33,7.68,10,5.66,0.93,1247.9,124.79,11,3,36,0,BRIGHT ORANGE,2,,572.9,45.91,5.25,52.5,56.6,280,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2001-10-08,11.5,,0.96,11.96,10,5.65,0.72,748.9,74.89,7,3,34,0,ORANGE,3,,331.2,44.22,4.06,40.6,56.5,281,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2001-10-08,11.7,,0.83,14.17,10,5.27,0.71,572.7,57.27,7,2,25,0.2,ORANGE,3,,283.4,49.48,3.72,37.2,52.7,281,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2007-10-10,9.1,,1.15,7.97,10,6.34,0.78,1079.7,107.97,4.6,2,31,0,BRIGHT ORANGE,2,,548.9,50.84,4.96,49.6,63.4,283,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2007-10-10,12.8,,1.23,10.37,10,6.08,0.83,961.9,96.19,4.5,2,33,0.1,BRIGHT ORANGE ,2,,497.7,51.74,5.04,50.4,60.8,283,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1999-10-11,9.4,,1.045,9.047,10,6.75,0.9,1490.2,149.02,4.7,2.5,38,0.1,BRIGHT ORANGE,2,,703.4,47.2,6.09,60.9,67.5,284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1999-10-11,9.8,,1.015,9.708,10,6.49,0.9,1247.5,124.75,5,2.5,34.5,0.7,BRIGHT ORANGE,2,,627.2,50.28,5.82,58.2,64.9,284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1998-10-12,8.3,,1.63,5.05,10,5.46,0.85,760.4,76.04,5.5,3,22,0.5,BRIGHT ORANGE,2,,386.1,50.78,4.63,46.3,54.6,285,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1998-10-12,8.8,,1.43,6.12,10,5.47,0.88,746.6,74.66,5.7,3,27,0.6,BRIGHT ORANGE,2,,387,51.83,4.82,48.2,54.7,285,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Coachella,1999-10-13,6,,0.52,11.53,10,4.11,0.83,323.7,32.37,4,1,17,0,LT. OR./ BR. OR.,2,,160.3,49.52,3.42,34.2,41.1,286,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2000-10-12,12.1,,0.82,14.7,10,5.54,0.86,737.8,73.78,9,3,32,2.4,BRIGHT ORANGE,2,,320.1,43.39,4.79,47.9,55.4,286,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2000-10-12,11.4,,0.76,15.1,10,5.28,0.84,632.6,63.26,9.5,2,27,2.3,BRIGHT ORANGE,2,,280,44.26,4.44,44.4,52.8,286,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2000-10-13,8.7,,0.91,9.64,10,4.65,0.8,421.9,42.19,12,3.5,26,0.5,BRIGHT ORANGE,2,,195.9,46.43,3.71,37.1,46.5,287,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1998-10-15,9.1,,0.96,9.51,10,4.73,0.82,461.2,46.12,12,3.5,23,0.1,BRIGHT ORANGE,2,,422.5,91.61,3.86,38.6,47.3,288,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1998-10-15,9.1,,0.87,10.44,10,6.25,0.87,1055.6,105.56,12,5,33,0.1,BRIGHT ORANGE,2,,484.9,45.94,5.43,54.3,62.5,288,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1998-10-15,9.9,,0.93,10.61,10,5.76,0.75,764.2,76.42,7,2.5,29,0.3,BRIGHT ORANGE,2,,338.8,44.33,4.32,43.2,57.6,288,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1998-10-15,10.3,,0.84,12.31,10,5.39,0.7,588.3,58.83,11,2.5,32,0,BRIGHT ORANGE,2,,273.5,46.49,3.79,37.9,53.9,288,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2006-10-17,15.1,,1.46,10.3,10,7.21,0.76,1536.4,153.64,6,3.5,36,0.3,BRIGHT ORANGE,2,,755.1,49.15,5.51,55.1,72.1,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2006-10-17,15.3,,1.28,11.89,10,6.52,0.79,1158.4,115.84,8,4,38,0,MED-BRIGHT ORANGE,2,,584.3,50.44,5.15,51.5,65.2,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1996-10-16,9.2,,0.63,14.65,10,4.44,0.77,374.1,37.41,5,2,17,0.1,BRIGHT ORANGE,2,,186.1,49.75,3.44,34.4,44.4,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1996-10-16,7.8,,0.61,14.65,10,4.63,0.81,430.8,43.08,5,2,21,0,MED.-BR. OR,2,,218.9,50.81,3.75,37.5,46.3,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1996-10-16,9.3,,0.84,11.13,10,5.51,0.8,581.6,58.16,11,3,34,0.8,BRIGHT ORANGE,2,,235.1,40.42,4.43,44.3,55.1,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1996-10-16,9.6,,0.68,14.18,10,5.49,0.94,711.5,71.15,10.5,2,42,0,BRIGHT ORANGE,2,,274.1,38.52,5.14,51.4,54.9,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1995-10-17,12.7,,0.8,15.81,10,5.51,0.8,581.6,58.16,11,3,34,0.8,BRIGHT ORANGE,2,,235.1,40.42,4.43,44.3,55.1,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1995-10-17,13.2,,0.81,16.31,10,5.49,0.94,711.5,71.15,10.5,2,42,0,BRIGHT ORANGE,2,,247.1,34.73,5.14,51.4,54.9,290,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2009-10-19,11,,1.198,9.179,10,5.95,0.88,968.5,96.85,3,4,27,0.3,MEDIUM ORANGE,3,,456.8,47.17,5.21,52.1,59.5,292,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2009-10-19,11.2,,0.934,11.989,10,5.58,0.93,835.8,83.58,2.5,4.5,24,0,MED.-BR. OR.,2,,419.1,50.14,5.19,51.9,55.8,292,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2005-10-20,13.9,,1.48,9.39,7,5.87,1.02,731.8,104.54,3,4,30,0.29,YEL. ORANGE,2,,230.4,31.48,5.97,41.8,41.1,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2005-10-20,14.5,,1.41,10.32,10,4.73,0.77,444,44.4,6,2,25,0.3,BRIGHT ORANGE,2,,231.3,52.09,3.64,36.4,47.3,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1997-10-20,7,,0.58,11.96,10,5.04,0.78,530.9,53.09,5.5,2,26,0.3,BRIGHT ORANGE,2,,271.9,51.21,3.95,39.5,50.4,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1997-10-20,7.5,,0.56,13.38,10,6.53,0.93,1268,126.8,5,4,41,0.1,BRIGHT ORANGE,2,,632.4,49.87,6.05,60.5,65.3,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1997-10-20,12.3,,0.63,19.38,10,5.25,0.93,654.1,65.41,4.5,2,30,1.2,ORANGE,3,,297.2,45.44,4.86,48.6,52.5,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1997-10-20,11.1,,0.51,21.74,10,5.53,0.89,725.4,72.54,4.5,2.5,36,1.2,ORANGE,3,,343.9,47.41,4.93,49.3,55.3,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2008-10-19,11,,0.789,13.937,10,5.63,0.97,812.8,81.28,4,3.5,39,0.9,ORANGE,3,,344.7,42.41,5.44,54.4,56.3,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2008-10-19,11.2,,0.705,15.884,10,5.44,0.94,703.9,70.39,4.5,3.5,41,0.1,ORANGE,3,,302.1,42.92,5.09,50.9,54.4,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2008-10-20,18.7,,1.627,11.497,10,6.42,0.97,1246,124.6,5.5,3.5,40,0,BRIGHT ORANGE,2,,633.6,50.85,6.22,62.2,64.2,294,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2008-10-20,17.8,,1.536,11.624,10,5.14,0.73,533.3,53.33,11,2,22,0.9,BRIGHT ORANGE,2,,267.1,50.08,3.76,37.6,51.4,294,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2008-10-20,8.9,,0.553,16.1,10,5.65,0.95,819.9,81.99,6.5,4,34,0.7,BRIGHT ORANGE,2,,362.7,44.24,5.38,53.8,56.5,294,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2008-10-20,10.5,,0.625,16.788,10,5.3,0.95,687.8,68.78,6,3.5,34,0,BRIGHT ORANGE,2,,297.8,43.3,5.05,50.5,53,294,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2002-10-22,10.2,,0.77,13.31,10,5.46,0.91,746,74.6,6.5,2.5,27,1.4,BRIGHT ORANGE,2,,517.7,69.4,4.98,49.8,54.6,295,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2007-10-22,9.6,,0.67,14.23,10,5.61,0.87,786.3,78.63,6.5,2.5,32,0.9,BRIGHT ORANGE,2,,544.7,69.27,4.9,49,56.1,295,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2007-10-22,9.9,,0.68,14.6,10,7.07,0.75,1447.5,144.75,6.5,3,30,0.1,BRIGHT ORANGE,2,,765.1,52.86,5.32,53.2,70.7,295,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2002-10-22,10.4,,0.58,17.79,9,7.82,0.76,1399.7,155.52,8,2.5,28,0.11,BRIGHT ORANGE,2,,698.2,49.88,5.96,53.6,70.4,295,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2006-10-23,10.3,,0.7,14.85,10,5.47,0.88,705.8,70.58,11,3,30,1.7,BRIGHT ORANGE,2,,327.6,46.42,4.84,48.4,54.7,296,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2006-10-23,10.9,,0.66,16.48,10,5.66,0.87,758.2,75.82,10.5,3,35,1.6,BRIGHT ORANGE,2,,350.4,46.21,4.94,49.4,56.6,296,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2005-10-24,12.6,,0.88,14.32,10,6.61,0.75,1089.2,108.92,7,2,24,0.1,BRIGHT ORANGE,2,,566.5,52.01,4.94,49.4,66.1,297,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2005-10-24,14.6,,1.02,14.34,5,7.64,0.8,983,98.3,7,2,20,0,BRIGHT ORANGE,2,,457.7,46.56,6.1,30.5,38.2,297,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2006-10-26,10.6,,1.16,9.12,10,7.39,0.84,1501.2,150.12,12,5,39,0,LT.-BR. OR,2,,578.5,38.54,6.23,62.3,73.9,299,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2006-10-26,10.1,,1.03,9.82,10,6.08,0.85,934.3,93.43,11,3.5,32,0,BRIGHT ORANGE,2,,445.7,47.7,5.18,51.8,60.8,299,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2004-10-25,9.1,,0.98,9.21,10,5.73,0.96,821,82.1,8.5,3.5,25,0.7,BRIGHT ORANGE,2,,166.5,20.28,5.48,54.8,57.3,299,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2004-10-25,9.6,,0.85,11.28,10,5.46,0.98,716.7,71.67,9,3.5,29,0.5,BRIGHT ORANGE,2,,143.1,19.97,5.37,53.7,54.6,299,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2005-10-27,9,,1.16,7.8,10,6.1,0.84,1025,102.5,11,3.5,28,0.3,BRIGHT ORANGE,2,,513.3,50.08,5.11,51.1,61,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2005-10-27,8,,0.96,8.35,10,5.95,1.05,1040.8,104.08,4,2.5,35,1.1,BRIGHT ORANGE,2,,422,40.55,6.24,62.4,59.5,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1999-10-28,10.6,,1.174,9.069,10,5.99,0.95,872.4,87.24,4,2,34,0.7,BRIGHT ORANGE,2,,381.9,43.78,5.71,57.1,59.9,301,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1999-10-28,10.2,,1.066,9.62,10,6.37,0.95,1219.5,121.95,4,2.5,45,0.4,MEDIUM ORANGE,3,,578.2,47.41,6.03,60.3,63.7,301,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2001-10-28,10.8,,0.62,17.43,10,5.82,0.96,902.5,90.25,5.5,2.5,33,0.5,BRIGHT ORANGE,2,,379.4,42.04,5.59,55.9,58.2,301,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2001-10-28,12.3,,0.69,17.87,10,5.45,1.03,778.2,77.82,6,2.5,34,0.9,BRIGHT ORANGE,2,,382.6,49.16,5.59,55.9,54.5,301,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2007-10-29,12.7,,0.8,15.92,10,5.43,0.77,650.1,65.01,11,2,20,0.9,BRIGHT ORANGE,2,,328.8,50.58,4.17,41.7,54.3,302,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2007-10-29,12.7,,0.77,16.47,10,7.65,0.92,1862.7,186.27,11.5,3.5,57,0.9,BRIGHT ORANGE,2,,759,40.75,7.03,70.3,76.5,302,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1999-11-01,10,,0.753,13.347,10,6.78,0.97,1417.4,141.74,11.5,3,43,0.1,BRIGHT ORANGE,2,,616,43.46,6.57,65.7,67.8,305,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1999-11-01,10.5,,0.757,13.932,10,5.09,0.93,618.6,61.86,5,1.5,19,1.4,MED.-BR. OR.,2,,309,49.95,4.74,47.4,50.9,305,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2000-10-31,13.4,,0.73,18.25,10,5.9,0.96,956.8,95.68,5,1,22,2.3,BRIGHT ORANGE,2,,415.5,43.43,5.64,56.4,59,305,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2000-10-31,13.3,,0.73,18.25,10,5.82,0.93,897.3,89.73,5,1,27,1.6,BRIGHT ORANGE,2,,456.6,50.89,5.42,54.2,58.2,305,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1998-11-02,9.1,,0.86,10.56,10,4.83,0.96,523.4,52.34,5,1.5,24,0.5,MED.-BR. OR.,2,,262.6,50.17,4.64,46.4,48.3,306,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1998-11-02,9.6,,0.86,11.11,10,6.65,0.9,1302.8,130.28,4,2.5,29,1.4,MED.-BR. OR.,2,,650.7,49.95,6.01,60.1,66.5,306,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2000-11-02,8.3,,0.657,12.55,10,6.62,0.94,1329.2,132.92,4,2.5,40,0.1,MEDIUM ORANGE,3,,585.3,44.03,6.22,62.2,66.2,307,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,2000-11-02,9.7,,0.743,12.997,10,6.89,0.92,1415.3,141.53,4.5,3.5,47,0.1,MEDIUM ORANGE,3,,586.6,41.45,6.37,63.7,68.9,307,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1997-11-03,12,,0.59,20.04,10,5.74,0.96,868.9,86.89,7,2,31,0.2,BRIGHT ORANGE,2,,373.6,43,5.5,55,57.4,307,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1997-11-03,11.4,,0.53,21.47,10,5.83,0.97,925.2,92.52,6.5,2.5,30,0.3,BRIGHT ORANGE,2,,420.1,45.41,5.65,56.5,58.3,307,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1998-11-06,9.5,,0.87,10.88,10,6.94,0.95,1465.5,146.55,4.5,3.5,45,0.2,MEDIUM ORANGE,3,,593.5,40.5,6.6,66,69.4,310,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Irvine,1998-11-06,8.7,,0.63,13.79,10,6.19,1.06,1199.5,119.95,4,2.5,36,0.7,BRIGHT ORANGE,2,,576.56,48.07,6.54,65.4,61.9,310,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1997-11-06,7.9,,0.68,11.66,10,5.94,0.9,951,95.1,4,2.5,28,1.5,MED.-BR. OR.,2,,496,52.16,5.33,53.3,59.4,310,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1997-11-06,8.9,,0.55,16.21,10,5.66,0.9,817.4,81.74,5.5,2,24,0.8,BRIGHT ORANGE,2,,421.6,51.58,5.11,51.1,56.6,310,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1998-11-06,10.9,,0.73,14.98,10,6.17,0.98,993.8,99.38,7,2.5,37,2.7,BRIGHT ORANGE,2,,515.3,51.85,6.03,60.3,61.7,310,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1998-11-06,9.1,,0.59,15.44,10,5.97,0.93,930,93,6,2.5,29,1.6,BRIGHT ORANGE,2,,618.1,66.46,5.58,55.8,59.7,310,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1996-11-06,9.3,,0.54,17.19,10,5.77,0.95,821.3,82.13,8,2.5,37,0.1,BRIGHT ORANGE,2,,313.5,38.17,5.46,54.6,57.7,311,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1996-11-06,9.8,,0.57,17.27,10,5.7,1.05,842.5,84.25,8,3,40,0,BRIGHT ORANGE,2,,294,34.9,5.96,59.6,57,311,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1995-11-07,13.9,,0.79,17.74,10,5.65,0.94,851.5,85.15,3.7,1.5,23,0.5,BRIGHT ORANGE,2,,393.3,46.19,5.29,52.9,56.5,311,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,1995-11-07,14.2,,0.8,17.76,10,5.78,0.99,969.4,96.94,3.6,1.5,22,1.5,BRIGHT ORANGE,2,,499.8,51.56,5.75,57.5,57.8,311,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2009-11-09,11.35,,0.642,17.744,10,4.53,0.94,428.9,42.89,4,1.5,24,0.3,BRIGHT ORANGE,2,,170.7,39.8,4.25,42.5,45.3,313,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Riverside,2009-11-09,9.65,,0.517,18.777,10,4.53,0.95,424.1,42.41,4.2,2,29,0.2,BRIGHT ORANGE,2,,174.1,41.05,4.32,43.2,45.3,313,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1995-11-10,10.5,,0.76,13.75,10,5.67,0.94,840,84,5,1.5,24,1.2,BRIGHT ORANGE,2,,444.1,52.87,5.31,53.1,56.7,314,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1995-11-10,9.6,,0.69,14,10,6.15,0.88,1011.5,101.15,4.5,2,25,1.3,V BRIGHT ORANGE,2,,565,55.86,5.4,54,61.5,314,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1995-11-10,11.7,,0.8,14.63,10,5.76,0.94,895.8,89.58,10.5,2,29,1.1,DARK ORANGE,4,,385.4,43.02,5.44,54.4,57.6,314,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,1995-11-10,10.8,,0.65,16.56,10,5.68,0.9,844.4,84.44,8.5,2.5,24,1.1,BR.-DK. OR.,4,,419.8,49.72,5.12,51.2,56.8,314,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKITSU WASE,Lindcove,2008-11-10,17.2,,1.36,12.68,10,7.29,0.84,1661,166.1,6,1.5,30,0.9,MED.-BR. OR.,2,,887.6,53.44,6.13,61.3,72.9,315,N/A,N/A,N/A,N/A,N/A,N/A,N/A
